TRADEDATE,BOARDID,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
2018-02-27,TQTF,FXRU ETF,FXRU,118,4395140.0,6240.0,6180.0,6270.0,6240.0,6230.0,6260.0,706,6230.0,6230.0,6240.0,7489237.87,7489237.87,7489237.87,4161725.21
2018-02-28,EQTD,FXRU ETF,FXRU,4,40015.86,111.44,111.44,111.54,112.8,112.11,111.54,359,,,,0.0,0.0,0.0,4161725.21
2018-02-28,TQTF,FXRU ETF,FXRU,62,2596950.0,6290.0,6250.0,6300.0,6280.0,6240.0,6280.0,414,6240.0,6240.0,6280.0,4824700.94,4824700.94,4824700.94,4161725.21
2018-03-01,EQTD,FXRU ETF,FXRU,2,64270.72,111.62,111.57,111.62,112.29,111.74,111.57,576,,,,0.0,0.0,0.0,4348047.58
2018-03-01,TQTF,FXRU ETF,FXRU,57,2827040.0,6290.0,6290.0,6350.0,6330.0,6300.0,6320.0,448,6300.0,6300.0,6330.0,6450250.42,6450250.42,6450250.42,4348047.58
2018-03-02,EQTD,FXRU ETF,FXRU,0,0.0,,,,113.23,112.44,,0,,,,0.0,0.0,0.0,4348047.58
2018-03-02,TQTF,FXRU ETF,FXRU,94,3762910.0,6350.0,6300.0,6400.0,6390.0,6350.0,6390.0,593,6350.0,6350.0,6390.0,3762910.0,3762910.0,3762910.0,4348047.58
2018-03-05,EQTD,FXRU ETF,FXRU,1,781.41,111.63,111.63,111.63,112.07,112.13,111.63,7,,,,0.0,0.0,0.0,4348047.58
2018-03-05,TQTF,FXRU ETF,FXRU,70,2757500.0,6350.0,6330.0,6390.0,6350.0,6350.0,6350.0,434,6350.0,6350.0,6350.0,2801775.94,2801775.94,2801775.94,4348047.58
2018-03-06,EQTD,FXRU ETF,FXRU,3,22832.99,111.73,111.06,111.73,109.98,110.52,111.06,205,,,,0.0,0.0,0.0,4348047.58
2018-03-06,TQTF,FXRU ETF,FXRU,53,2690820.0,6330.0,6280.0,6330.0,6280.0,6310.0,6280.0,428,6310.0,6310.0,6280.0,3994583.72,3994583.72,3994583.72,4348047.58
2018-03-07,EQTD,FXRU ETF,FXRU,0,0.0,,,,112.03,112.33,,0,,,,0.0,0.0,0.0,4348047.58
2018-03-07,TQTF,FXRU ETF,FXRU,23,983760.0,6300.0,6300.0,6360.0,6330.0,6350.0,6330.0,155,6350.0,6350.0,6330.0,983760.0,983760.0,983760.0,4348047.58
2018-03-09,EQTD,FXRU ETF,FXRU,0,0.0,,,,111.62,111.85,,0,,,,0.0,0.0,0.0,4348047.58
2018-03-09,TQTF,FXRU ETF,FXRU,25,698860.0,6370.0,6340.0,6370.0,6340.0,6350.0,6340.0,110,6350.0,6350.0,6340.0,698860.0,698860.0,698860.0,4348047.58
2018-03-12,EQTD,FXRU ETF,FXRU,1,111.67,111.67,111.67,111.67,111.79,111.28,111.67,1,,,,0.0,0.0,0.0,4348047.58
2018-03-12,TQTF,FXRU ETF,FXRU,68,2269060.0,6330.0,6300.0,6350.0,6350.0,6320.0,6350.0,359,6320.0,6320.0,6350.0,2275402.98,2275402.98,2275402.98,4348047.58
2018-03-13,EQTD,FXRU ETF,FXRU,3,558.58,111.71,111.71,111.72,111.99,111.59,111.72,5,,,,0.0,0.0,0.0,4348047.58
2018-03-13,TQTF,FXRU ETF,FXRU,49,4870540.0,6350.0,6310.0,6350.0,6340.0,6320.0,6340.0,771,6320.0,6320.0,6340.0,4902162.44,4902162.44,4902162.44,4348047.58
2018-03-14,EQTD,FXRU ETF,FXRU,2,2907.48,111.82,111.82,111.83,112.06,112.01,111.83,26,,,,0.0,0.0,0.0,4348047.58
2018-03-14,TQTF,FXRU ETF,FXRU,104,18162560.0,6370.0,6320.0,6390.0,6380.0,6380.0,6360.0,2848,6380.0,6380.0,6380.0,18328099.99,18328099.99,18328099.99,4348047.58
2018-03-15,EQTD,FXRU ETF,FXRU,2,2909.3,111.9,111.8,111.9,112.4,112.07,111.8,26,,,,0.0,0.0,0.0,4348047.58
2018-03-15,TQTF,FXRU ETF,FXRU,64,21625890.0,6380.0,6340.0,6420.0,6400.0,6380.0,6400.0,3389,6380.0,6380.0,6400.0,21791537.4,21791537.4,21791537.4,4348047.58
2018-03-16,EQTD,FXRU ETF,FXRU,3,15607.27,111.5,111.21,111.5,112.59,112.31,111.48,140,,,,0.0,0.0,0.0,4348047.58
2018-03-16,TQTF,FXRU ETF,FXRU,45,6096610.0,6400.0,6380.0,6430.0,6420.0,6400.0,6420.0,951,6400.0,6400.0,6420.0,6986517.81,6986517.81,6986517.81,4348047.58
2018-03-19,EQTD,FXRU ETF,FXRU,2,3902.14,111.48,111.48,111.49,112.01,111.83,111.49,35,,,,0.0,0.0,0.0,4348047.58
2018-03-19,TQTF,FXRU ETF,FXRU,107,10854130.0,6420.0,6380.0,6460.0,6440.0,6430.0,6440.0,1688,6430.0,6430.0,6440.0,11078480.41,11078480.41,11078480.41,4348047.58
2018-03-20,EQTD,FXRU ETF,FXRU,1,223.1,111.55,111.55,111.55,111.03,111.62,111.55,2,,,,0.0,0.0,0.0,4348047.58
2018-03-20,TQTF,FXRU ETF,FXRU,77,2254760.0,6410.0,6380.0,6440.0,6390.0,6420.0,6390.0,351,6420.0,6420.0,6390.0,2267599.87,2267599.87,2267599.87,4348047.58
2018-03-21,EQTD,FXRU ETF,FXRU,2,14677.08,111.19,111.19,111.19,110.05,110.86,111.19,132,,,,0.0,0.0,0.0,4348047.58
2018-03-21,TQTF,FXRU ETF,FXRU,32,790700.0,6390.0,6350.0,6400.0,6350.0,6400.0,6350.0,124,6400.0,6400.0,6350.0,1637615.95,1637615.95,1637615.95,4348047.58
2018-03-22,EQTD,FXRU ETF,FXRU,3,2115.35,111.33,111.33,111.34,110.27,110.09,111.33,19,,,,0.0,0.0,0.0,4348047.58
2018-03-22,TQTF,FXRU ETF,FXRU,51,4182680.0,6330.0,6300.0,6340.0,6340.0,6330.0,6340.0,661,6330.0,6330.0,6340.0,4304302.9,4304302.9,4304302.9,4348047.58
2018-03-23,EQTD,FXRU ETF,FXRU,1,445.0,111.25,111.25,111.25,111.37,111.52,111.25,4,,,,0.0,0.0,0.0,4348047.58
2018-03-23,TQTF,FXRU ETF,FXRU,42,1876240.0,6320.0,6320.0,6360.0,6330.0,6340.0,6330.0,296,6340.0,6340.0,6330.0,1901533.4,1901533.4,1901533.4,4348047.58
2018-03-26,EQTD,FXRU ETF,FXRU,2,25044.75,111.31,111.31,111.31,111.37,111.46,111.31,225,,,,0.0,0.0,0.0,4348047.58
2018-03-26,TQTF,FXRU ETF,FXRU,79,12171970.0,6340.0,6310.0,6370.0,6360.0,6370.0,6350.0,1912,6370.0,6370.0,6360.0,13602205.54,13602205.54,13602205.54,4348047.58
2018-03-27,EQTD,FXRU ETF,FXRU,2,3098.09,111.35,110.62,111.35,111.92,111.5,110.62,28,,,,0.0,0.0,0.0,4348047.58
2018-03-27,TQTF,FXRU ETF,FXRU,61,1405960.0,6350.0,6330.0,6390.0,6380.0,6360.0,6380.0,221,6360.0,6360.0,6380.0,1582563.21,1582563.21,1582563.21,4348047.58
2018-03-28,EQTD,FXRU ETF,FXRU,0,0.0,,,,112.29,112.03,,0,,,,0.0,0.0,0.0,4348047.58
2018-03-28,TQTF,FXRU ETF,FXRU,52,5546860.0,6400.0,6370.0,6420.0,6420.0,6410.0,6420.0,866,6410.0,6410.0,6420.0,5546860.0,5546860.0,5546860.0,4348047.58
2018-03-29,EQTD,FXRU ETF,FXRU,2,1107.03,111.0,110.67,111.0,110.67,110.69,110.67,10,,,,0.0,0.0,0.0,4348047.58
2018-03-29,TQTF,FXRU ETF,FXRU,45,12474660.0,6400.0,6360.0,6420.0,6370.0,6370.0,6360.0,1958,6370.0,6370.0,6370.0,12538380.43,12538380.43,12538380.43,4348047.58
2018-03-30,EQTD,FXRU ETF,FXRU,1,1559.6,111.4,111.4,111.4,110.45,110.38,111.4,14,,,,0.0,0.0,0.0,4348047.58
2018-03-30,TQTF,FXRU ETF,FXRU,38,6464430.0,6370.0,6350.0,6390.0,6380.0,6380.0,6380.0,1014,6380.0,6380.0,6380.0,6554516.55,6554516.55,6554516.55,4348047.58
2018-04-02,EQTD,FXRU ETF,FXRU,6,29410.0,111.41,111.0,111.42,111.41,111.44,111.37,264,,,,0.0,0.0,0.0,4932678.07
2018-04-02,TQTF,FXRU ETF,FXRU,43,2253360.0,6370.0,6360.0,6400.0,6380.0,6380.0,6370.0,353,6380.0,6380.0,6380.0,3937520.71,3937520.71,3937520.71,4932678.07
2018-04-03,EQTD,FXRU ETF,FXRU,0,0.0,,,,111.37,111.49,,0,,,,0.0,0.0,0.0,4932678.07
2018-04-03,TQTF,FXRU ETF,FXRU,23,593940.0,6380.0,6380.0,6400.0,6380.0,6390.0,6380.0,93,6390.0,6390.0,6380.0,593940.0,593940.0,593940.0,4932678.07
2018-04-04,EQTD,FXRU ETF,FXRU,2,19585.66,111.26,110.65,111.26,111.06,111.14,110.65,177,,,,0.0,0.0,0.0,4932678.07
2018-04-04,TQTF,FXRU ETF,FXRU,57,1955440.0,6390.0,6380.0,6430.0,6390.0,6400.0,6390.0,305,6390.0,6390.0,6390.0,3082349.91,3082349.91,3082349.91,4932678.07
2018-04-05,EQTD,FXRU ETF,FXRU,1,8912.0,111.4,111.4,111.4,110.79,110.46,111.4,80,,,,0.0,0.0,0.0,4932678.07
2018-04-05,TQTF,FXRU ETF,FXRU,38,10122120.0,6380.0,6370.0,6400.0,6400.0,6380.0,6400.0,1587,6380.0,6380.0,6400.0,10636918.12,10636918.12,10636918.12,4932678.07
2018-04-06,EQTD,FXRU ETF,FXRU,0,0.0,,,,111.67,111.26,,0,,,,0.0,0.0,0.0,4932678.07
2018-04-06,TQTF,FXRU ETF,FXRU,71,28450350.0,6410.0,6400.0,6440.0,6430.0,6410.0,6440.0,4441,6410.0,6410.0,6430.0,28450350.0,28450350.0,28450350.0,4932678.07
2018-04-09,EQTD,FXRU ETF,FXRU,5,11536.51,109.6,109.58,110.04,113.08,112.93,109.58,105,,,,0.0,0.0,0.0,4932678.07
2018-04-09,TQTF,FXRU ETF,FXRU,373,38813630.0,6440.0,6440.0,6590.0,6540.0,6530.0,6540.0,5940,6530.0,6530.0,6540.0,39480823.3,39480823.3,39480823.3,4932678.07
2018-04-10,EQTD,FXRU ETF,FXRU,5,3320.05,107.65,106.98,107.65,114.73,115.57,107.0,31,,,,0.0,0.0,0.0,4932678.07
2018-04-10,TQTF,FXRU ETF,FXRU,414,47790130.0,6460.0,6460.0,6910.0,6720.0,6770.0,6700.0,7058,6770.0,6770.0,6720.0,47984589.98,47984589.98,47984589.98,4932678.07
2018-04-11,EQTD,FXRU ETF,FXRU,2,4494.0,107.0,107.0,107.0,109.35,110.14,107.0,42,,,,0.0,0.0,0.0,4932678.07
2018-04-11,TQTF,FXRU ETF,FXRU,326,31360650.0,6720.0,6680.0,6980.0,6820.0,6870.0,6820.0,4564,6870.0,6870.0,6820.0,31640940.34,31640940.34,31640940.34,4932678.07
2018-04-12,EQTD,FXRU ETF,FXRU,2,5595.7,107.61,107.6,107.61,103.8,104.14,107.6,52,,,,0.0,0.0,0.0,4932678.07
2018-04-12,TQTF,FXRU ETF,FXRU,130,7734200.0,6800.0,6600.0,6800.0,6650.0,6670.0,6650.0,1161,6670.0,6670.0,6650.0,8092675.09,8092675.09,8092675.09,4932678.07
2018-04-13,EQTD,FXRU ETF,FXRU,1,2152.2,107.61,107.61,107.61,107.95,107.62,107.61,20,,,,0.0,0.0,0.0,4932678.07
2018-04-13,TQTF,FXRU ETF,FXRU,117,18442710.0,6660.0,6600.0,6750.0,6700.0,6680.0,6700.0,2761,6680.0,6680.0,6700.0,18576288.23,18576288.23,18576288.23,4932678.07
2018-04-16,EQTD,FXRU ETF,FXRU,1,107.95,107.95,107.95,107.95,109.23,109.11,107.95,1,,,,0.0,0.0,0.0,4932678.07
2018-04-16,TQTF,FXRU ETF,FXRU,79,3612890.0,6790.0,6650.0,6790.0,6710.0,6700.0,6710.0,539,6700.0,6700.0,6710.0,3619521.49,3619521.49,3619521.49,4932678.07
2018-04-17,EQTD,FXRU ETF,FXRU,2,215.87,107.96,107.91,107.96,106.62,105.84,107.91,2,,,,0.0,0.0,0.0,4932678.07
2018-04-17,TQTF,FXRU ETF,FXRU,81,3908610.0,6570.0,6550.0,6680.0,6640.0,6590.0,6620.0,593,6590.0,6590.0,6640.0,3922054.25,3922054.25,3922054.25,4932678.07
2018-04-18,EQTD,FXRU ETF,FXRU,2,37898.0,108.28,108.28,108.28,108.27,108.13,108.28,350,,,,0.0,0.0,0.0,4932678.07
2018-04-18,TQTF,FXRU ETF,FXRU,91,8281350.0,6630.0,6590.0,6670.0,6620.0,6610.0,6610.0,1253,6610.0,6610.0,6620.0,10598638.37,10598638.37,10598638.37,4932678.07
2018-04-19,EQTD,FXRU ETF,FXRU,3,13713.21,108.36,107.94,108.43,107.39,107.42,107.94,127,,,,0.0,0.0,0.0,4932678.07
2018-04-19,TQTF,FXRU ETF,FXRU,58,2871860.0,6580.0,6560.0,6630.0,6610.0,6610.0,6610.0,435,6610.0,6610.0,6610.0,3715961.55,3715961.55,3715961.55,4932678.07
2018-04-20,EQTD,FXRU ETF,FXRU,1,10862.0,108.62,108.62,108.62,109.43,109.3,108.62,100,,,,0.0,0.0,0.0,4932678.07
2018-04-20,TQTF,FXRU ETF,FXRU,71,4879910.0,6620.0,6620.0,6670.0,6660.0,6650.0,6660.0,733,6650.0,6650.0,6660.0,5540952.85,5540952.85,5540952.85,4932678.07
2018-04-23,EQTD,FXRU ETF,FXRU,2,759.68,108.48,108.48,108.64,109.1,109.47,108.64,7,,,,0.0,0.0,0.0,4932678.07
2018-04-23,TQTF,FXRU ETF,FXRU,93,5417790.0,6670.0,6660.0,6740.0,6690.0,6710.0,6690.0,807,6710.0,6710.0,6690.0,5464375.25,5464375.25,5464375.25,4932678.07
2018-04-24,EQTD,FXRU ETF,FXRU,0,0.0,,,,108.64,108.44,,0,,,,0.0,0.0,0.0,4932678.07
2018-04-24,TQTF,FXRU ETF,FXRU,41,1507050.0,6700.0,6680.0,6720.0,6710.0,6700.0,6710.0,225,6700.0,6700.0,6710.0,1507050.0,1507050.0,1507050.0,4932678.07
2018-04-25,EQTD,FXRU ETF,FXRU,2,39337.93,109.61,109.55,109.61,110.11,109.68,109.55,359,,,,0.0,0.0,0.0,4932678.07
2018-04-25,TQTF,FXRU ETF,FXRU,78,4006490.0,6590.0,6560.0,6830.0,6790.0,6760.0,6790.0,592,6760.0,6760.0,6790.0,6432239.85,6432239.85,6432239.85,4932678.07
2018-04-26,EQTD,FXRU ETF,FXRU,2,218.26,109.1,109.1,109.16,110.45,110.55,109.16,2,,,,0.0,0.0,0.0,4932678.07
2018-04-26,TQTF,FXRU ETF,FXRU,61,2792100.0,6800.0,6770.0,6860.0,6820.0,6830.0,6840.0,409,6830.0,6830.0,6820.0,2805577.42,2805577.42,2805577.42,4932678.07
2018-04-27,EQTD,FXRU ETF,FXRU,3,3043.94,109.13,108.48,109.13,107.5,108.5,109.13,28,,,,0.0,0.0,0.0,4932678.07
2018-04-27,TQTF,FXRU ETF,FXRU,71,4720530.0,6840.0,6730.0,6850.0,6730.0,6790.0,6730.0,695,6790.0,6790.0,6730.0,4911088.86,4911088.86,4911088.86,4932678.07
2018-04-28,EQTD,FXRU ETF,FXRU,4,9939.88,109.0,109.0,109.29,108.25,108.24,109.29,91,,,,0.0,0.0,0.0,4932678.07
2018-04-28,TQTF,FXRU ETF,FXRU,27,1644240.0,6740.0,6740.0,6800.0,6790.0,6790.0,6790.0,243,6790.0,6790.0,6790.0,2267728.91,2267728.91,2267728.91,4932678.07
2018-04-30,EQTD,FXRU ETF,FXRU,0,0.0,,,,110.48,110.57,,0,,,,0.0,0.0,0.0,4932678.07
2018-04-30,TQTF,FXRU ETF,FXRU,30,1090000.0,6810.0,6810.0,6880.0,6850.0,6860.0,6850.0,159,6860.0,6860.0,6850.0,1090000.0,1090000.0,1090000.0,4932678.07
2018-05-02,EQTD,FXRU ETF,FXRU,1,10672.2,108.9,108.9,108.9,112.1,111.39,108.9,98,,,,0.0,0.0,0.0,10210651.52
2018-05-02,TQTF,FXRU ETF,FXRU,66,2383860.0,6900.0,6900.0,6990.0,6950.0,6910.0,6950.0,343,6910.0,6910.0,6950.0,3045533.2,3045533.2,3045533.2,10210651.52
2018-05-03,EQTD,FXRU ETF,FXRU,0,0.0,,,,110.97,110.6,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-03,TQTF,FXRU ETF,FXRU,51,12706810.0,6920.0,6850.0,6920.0,6880.0,6860.0,6880.0,1853,6860.0,6860.0,6880.0,12706810.0,12706810.0,12706810.0,10210651.52
2018-05-04,EQTD,FXRU ETF,FXRU,0,0.0,,,,107.27,107.79,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-04,TQTF,FXRU ETF,FXRU,61,2867270.0,6870.0,6780.0,6870.0,6810.0,6840.0,6810.0,419,6840.0,6840.0,6810.0,2867270.0,2867270.0,2867270.0,10210651.52
2018-05-07,EQTD,FXRU ETF,FXRU,0,0.0,,,,107.43,107.69,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-07,TQTF,FXRU ETF,FXRU,55,1789960.0,6800.0,6770.0,6830.0,6790.0,6810.0,6790.0,263,6810.0,6810.0,6790.0,1789960.0,1789960.0,1789960.0,10210651.52
2018-05-08,EQTD,FXRU ETF,FXRU,0,0.0,,,,109.22,108.82,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-08,TQTF,FXRU ETF,FXRU,100,15600930.0,6790.0,6790.0,6870.0,6850.0,6830.0,6850.0,2286,6820.0,6820.0,6850.0,15600930.0,15600930.0,15600930.0,10210651.52
2018-05-10,EQTD,FXRU ETF,FXRU,3,6612.03,108.33,108.33,108.51,106.34,106.82,108.51,61,,,,0.0,0.0,0.0,10210651.52
2018-05-10,TQTF,FXRU ETF,FXRU,123,5311200.0,6800.0,6680.0,6800.0,6700.0,6730.0,6700.0,790,6730.0,6730.0,6700.0,5727801.53,5727801.53,5727801.53,10210651.52
2018-05-11,EQTD,FXRU ETF,FXRU,2,13122.69,108.45,108.45,108.69,107.0,107.46,108.69,121,,,,0.0,0.0,0.0,10210651.52
2018-05-11,TQTF,FXRU ETF,FXRU,61,1322770.0,6710.0,6660.0,6710.0,6690.0,6720.0,6690.0,198,6720.0,6720.0,6690.0,2143238.63,2143238.63,2143238.63,10210651.52
2018-05-14,EQTD,FXRU ETF,FXRU,0,0.0,,,,108.69,108.58,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-14,TQTF,FXRU ETF,FXRU,46,2352850.0,6690.0,6680.0,6710.0,6710.0,6700.0,6710.0,351,6700.0,6700.0,6710.0,2352850.0,2352850.0,2352850.0,10210651.52
2018-05-15,EQTD,FXRU ETF,FXRU,1,9768.6,108.54,108.54,108.54,109.76,109.2,108.54,90,,,,0.0,0.0,0.0,10210651.52
2018-05-15,TQTF,FXRU ETF,FXRU,68,2438730.0,6700.0,6690.0,6790.0,6780.0,6750.0,6770.0,361,6750.0,6750.0,6780.0,3042120.79,3042120.79,3042120.79,10210651.52
2018-05-16,EQTD,FXRU ETF,FXRU,0,0.0,,,,108.21,108.73,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-16,TQTF,FXRU ETF,FXRU,51,3258420.0,6740.0,6690.0,6760.0,6700.0,6730.0,6690.0,484,6730.0,6730.0,6700.0,3258420.0,3258420.0,3258420.0,10210651.52
2018-05-17,EQTD,FXRU ETF,FXRU,0,0.0,,,,107.38,107.5,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-17,TQTF,FXRU ETF,FXRU,37,1533810.0,6670.0,6670.0,6710.0,6690.0,6700.0,6690.0,229,6700.0,6700.0,6690.0,1533810.0,1533810.0,1533810.0,10210651.52
2018-05-18,EQTD,FXRU ETF,FXRU,1,216.86,108.43,108.43,108.43,109.19,108.22,108.43,2,,,,0.0,0.0,0.0,10210651.52
2018-05-18,TQTF,FXRU ETF,FXRU,51,3980870.0,6750.0,6670.0,6770.0,6750.0,6690.0,6750.0,595,6690.0,6690.0,6750.0,3994276.61,3994276.61,3994276.61,10210651.52
2018-05-21,EQTD,FXRU ETF,FXRU,0,0.0,,,,107.84,108.78,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-21,TQTF,FXRU ETF,FXRU,39,1179140.0,6770.0,6680.0,6780.0,6680.0,6740.0,6680.0,175,6740.0,6740.0,6680.0,1179140.0,1179140.0,1179140.0,10210651.52
2018-05-22,EQTD,FXRU ETF,FXRU,0,0.0,,,,105.7,105.87,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-22,TQTF,FXRU ETF,FXRU,66,2025770.0,6660.0,6590.0,6660.0,6610.0,6620.0,6610.0,306,6620.0,6620.0,6610.0,2025770.0,2025770.0,2025770.0,10210651.52
2018-05-23,EQTD,FXRU ETF,FXRU,0,0.0,,,,108.72,108.76,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-23,TQTF,FXRU ETF,FXRU,58,1465800.0,6650.0,6630.0,6690.0,6660.0,6660.0,6650.0,220,6660.0,6660.0,6660.0,1465800.0,1465800.0,1465800.0,10210651.52
2018-05-24,EQTD,FXRU ETF,FXRU,0,0.0,,,,108.61,108.24,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-24,TQTF,FXRU ETF,FXRU,30,1160090.0,6670.0,6630.0,6690.0,6690.0,6670.0,6690.0,174,6670.0,6670.0,6690.0,1160090.0,1160090.0,1160090.0,10210651.52
2018-05-25,EQTD,FXRU ETF,FXRU,0,0.0,,,,110.08,109.4,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-25,TQTF,FXRU ETF,FXRU,48,3520190.0,6680.0,6680.0,6760.0,6760.0,6720.0,6760.0,524,6720.0,6720.0,6760.0,3520190.0,3520190.0,3520190.0,10210651.52
2018-05-28,EQTD,FXRU ETF,FXRU,0,0.0,,,,109.62,109.63,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-28,TQTF,FXRU ETF,FXRU,63,4644250.0,6780.0,6740.0,6800.0,6760.0,6760.0,6760.0,687,6760.0,6760.0,6760.0,4644250.0,4644250.0,4644250.0,10210651.52
2018-05-29,EQTD,FXRU ETF,FXRU,0,0.0,,,,109.04,108.91,,0,,,,0.0,0.0,0.0,10210651.52
2018-05-29,TQTF,FXRU ETF,FXRU,57,3865670.0,6800.0,6750.0,6810.0,6790.0,6780.0,6790.0,570,6780.0,6780.0,6790.0,3865670.0,3865670.0,3865670.0,10210651.52
2018-05-30,EQTD,FXRU ETF,FXRU,2,653.46,108.91,108.91,108.91,108.23,108.14,108.91,6,,,,0.0,0.0,0.0,10210651.52
2018-05-30,TQTF,FXRU ETF,FXRU,39,1239430.0,6780.0,6740.0,6800.0,6780.0,6770.0,6780.0,183,6770.0,6770.0,6780.0,1280364.04,1280364.04,1280364.04,10210651.52
2018-05-31,EQTD,FXRU ETF,FXRU,2,4236.57,109.07,108.41,109.07,108.16,108.1,108.41,39,,,,0.0,0.0,0.0,10210651.52
2018-05-31,TQTF,FXRU ETF,FXRU,36,695600.0,6760.0,6730.0,6780.0,6770.0,6770.0,6770.0,103,6770.0,6770.0,6770.0,960782.59,960782.59,960782.59,10210651.52
2018-06-01,EQTD,FXRU ETF,FXRU,1,9692.99,108.91,108.91,108.91,108.84,109.02,108.91,89,,,,0.0,0.0,0.0,7021779.51
2018-06-01,TQTF,FXRU ETF,FXRU,35,1109450.0,6770.0,6730.0,6790.0,6750.0,6760.0,6770.0,164,6760.0,6760.0,6750.0,1710597.61,1710597.61,1710597.61,7021779.51
2018-06-04,EQTD,FXRU ETF,FXRU,1,1525.16,108.94,108.94,108.94,108.35,108.26,108.94,14,,,,0.0,0.0,0.0,7021779.51
2018-06-04,TQTF,FXRU ETF,FXRU,50,2060050.0,6740.0,6700.0,6750.0,6740.0,6730.0,6750.0,306,6730.0,6730.0,6740.0,2154923.49,2154923.49,2154923.49,7021779.51
2018-06-05,EQTD,FXRU ETF,FXRU,1,6976.64,109.01,109.01,109.01,109.48,109.06,109.01,64,,,,0.0,0.0,0.0,7021779.51
2018-06-05,TQTF,FXRU ETF,FXRU,50,4322690.0,6740.0,6720.0,6790.0,6780.0,6750.0,6780.0,640,6750.0,6750.0,6780.0,4754746.34,4754746.34,4754746.34,7021779.51
2018-06-06,EQTD,FXRU ETF,FXRU,1,5453.0,109.06,109.06,109.06,108.74,108.99,109.06,50,,,,0.0,0.0,0.0,7021779.51
2018-06-06,TQTF,FXRU ETF,FXRU,29,945490.0,6740.0,6740.0,6770.0,6740.0,6760.0,6740.0,140,6760.0,6760.0,6740.0,1283478.94,1283478.94,1283478.94,7021779.51
2018-06-07,EQTD,FXRU ETF,FXRU,1,762.3,108.9,108.9,108.9,109.5,108.88,108.9,7,,,,0.0,0.0,0.0,7021779.51
2018-06-07,TQTF,FXRU ETF,FXRU,52,1498790.0,6740.0,6720.0,6790.0,6790.0,6750.0,6790.0,222,6750.0,6750.0,6790.0,1546057.48,1546057.48,1546057.48,7021779.51
2018-06-08,EQTD,FXRU ETF,FXRU,4,50020.75,108.5,108.5,109.0,109.52,109.49,109.0,461,,,,0.0,0.0,0.0,7021779.51
2018-06-08,TQTF,FXRU ETF,FXRU,87,4670940.0,6810.0,6770.0,6860.0,6770.0,6770.0,6770.0,686,6770.0,6770.0,6770.0,7762847.62,7762847.62,7762847.62,7021779.51
2018-06-09,EQTD,FXRU ETF,FXRU,0,0.0,,,,108.99,108.62,,0,,,,0.0,0.0,0.0,7021779.51
2018-06-09,TQTF,FXRU ETF,FXRU,23,1204820.0,6770.0,6760.0,6830.0,6830.0,6810.0,6830.0,177,6810.0,6810.0,6830.0,1204820.0,1204820.0,1204820.0,7021779.51
2018-06-11,EQTD,FXRU ETF,FXRU,0,0.0,,,,109.23,109.24,,0,,,,0.0,0.0,0.0,7021779.51
2018-06-11,TQTF,FXRU ETF,FXRU,17,408620.0,6970.0,6790.0,6970.0,6810.0,6810.0,6810.0,60,,6810.0,6810.0,0.0,592820.0,0.0,7021779.51
2018-06-13,EQTD,FXRU ETF,FXRU,1,109.08,109.08,109.08,109.08,109.23,109.41,109.08,1,,,,0.0,0.0,0.0,7021779.51
2018-06-13,TQTF,FXRU ETF,FXRU,55,2571430.0,6860.0,6780.0,6880.0,6810.0,6820.0,6810.0,377,6820.0,6820.0,6810.0,2578230.39,2578230.39,2578230.39,7021779.51
2018-06-14,EQTD,FXRU ETF,FXRU,1,1309.44,109.12,109.12,109.12,107.42,107.46,109.12,12,,,,0.0,0.0,0.0,7021779.51
2018-06-14,TQTF,FXRU ETF,FXRU,45,1538420.0,6810.0,6750.0,6810.0,6780.0,6780.0,6770.0,227,6780.0,6780.0,6780.0,1621067.14,1621067.14,1621067.14,7021779.51
2018-06-15,EQTD,FXRU ETF,FXRU,5,3270.0,108.98,108.98,109.04,110.2,109.71,109.04,30,,,,0.0,0.0,0.0,7021779.51
2018-06-15,TQTF,FXRU ETF,FXRU,57,2453040.0,6830.0,6790.0,6890.0,6860.0,6830.0,6860.0,359,6830.0,6830.0,6860.0,2656601.09,2656601.09,2656601.09,7021779.51
2018-06-18,EQTD,FXRU ETF,FXRU,0,0.0,,,,110.55,110.56,,0,,,,0.0,0.0,0.0,7021779.51
